Map name	Object id	Item number	Item name	X	Y	Z
7d12.blv	126	220	Potion Bottle	1904	-704	417
7d12.blv	127	220	Potion Bottle	3072	-704	417
7d12.blv	128	220	Potion Bottle	3072	-400	417
7d12.blv	129	1014	Sulfur	3040	-336	417
7d12.blv	130	1014	Sulfur	3040	-352	417
7d12.blv	131	1007	Phirna Root	3088	-416	417
7d12.blv	132	997	Diamond	3072	-640	417
7d12.blv	133	995	Amethyst	3040	-640	417
7d13.blv	0	1663	Staff	1376	1568	-600
7d13.blv	1	187	Gold	288	1216	-511
7d13.blv	2	97	Dark Knight Plate	-1312	1728	-607
7d13.blv	3	187	Gold	-928	-704	1
7d13.blv	4	185	Ruby	-1824	-736	1
7d13.blv	5	1673	Chain Mail	1600	1856	-607
7d13.blv	6	187	Gold	-32	2944	-607
7d13.blv	7	804	Steel Longsword	320	160	-607
7d13.blv	8	187	Gold	-1184	1376	-607
7d14.blv	0	187	Gold	-1728	-512	-127
7d14.blv	1	189	Gold	-768	4224	193
7d14.blv	2	806	Elven Sword	-1728	2304	1
7d14.blv	3	910	Elegant Cloak	-512	4160	193
7d14.blv	4	1630	Light Poleaxe	-1536	2112	1
7d14.blv	5	222	Cure Wounds	-1856	448	-127
7d14.blv	6	1626	Battle Axe	-2432	1472	-127
7d14.blv	7	1104	Fire Resistance	-2432	832	-127
7d14.blv	8	187	Gold	2368	1344	-127
7d14.blv	9	189	Gold	128	1984	-128
7d14.blv	10	873	Disheveled Chain Mail	-1600	-64	-127
7d14.blv	11	2060	Amethyst	-832	3776	193
7d14.blv	12	189	Gold	-576	3968	193
7d14.blv	13	189	Gold	-1664	-320	-127
7d14.blv	14	1614	Cutlass	2368	448	-127
7d14.blv	15	862	Steel club	-1536	-192	-127
7d15.blv	0	189	Gold	-5792	7424	2001
7d15.blv	1	909	Ranger's Cloak	-704	1408	2001
7d15.blv	2	188	Gold	0	4704	-511
7d15.blv	3	188	Gold	-352	1792	2001
7d15.blv	4	187	Gold	-256	12896	2001
7d15.blv	5	1645	Elven Bow	-640	13120	2001
7d15.blv	6	188	Gold	-992	3392	337
7d15.blv	7	188	Gold	-1952	10688	-479
7d15.blv	8	188	Gold	-256	9472	-511
7d15.blv	9	188	Gold	-544	2304	2001
7d15.blv	10	138	Gold Ring	128	6816	-511
7d15.blv	11	189	Gold	-3072	4608	1537
7d15.blv	12	187	Gold	5184	7168	2001
7d15.blv	13	919	Ranger Boots	2496	9216	1537
7d15.blv	14	990	Emerald	5696	6944	2001
7d15.blv	15	188	Gold	0	3040	337
7d15.blv	16	189	Gold	-6464	7392	2001
7d15.blv	17	188	Gold	-224	5568	-511
7d15.blv	18	152	Witch's Wand of Fire	-6176	6880	2001
7d15.blv	19	857	Hammer	-288	7776	-511
7d15.blv	20	188	Gold	-352	5984	-511
7d16.blv	0	817	Common Dagger	-2816	544	-511
7d16.blv	1	188	Gold	544	-448	-191
7d16.blv	2	188	Gold	-2816	160	-511
7d16.blv	3	1674	Steel Chain Mail	-2624	512	-511
7d17.blv	0	85	Hardened Leather Vest	-96	3840	1249
7d17.blv	1	1739	Wand of Poison	-768	1760	125
7d17.blv	2	187	Gold	864	5248	641
7d17.blv	3	189	Gold	544	3872	129
7d17.blv	4	85	Hardened Leather Vest	608	5344	641
7d17.blv	5	1712	Gauntlets	-96	3840	129
7d17.blv	6	1664	Emerald Staff	704	5152	641
7d17.blv	7	818	Dwarven Dagger	-1312	1984	125
7d17.blv	8	188	Gold	576	3648	1249
7d17.blv	9	188	Gold	512	3936	129
7d17.blv	10	188	Gold	32	3488	129
7d17.blv	11	188	Gold	672	1632	125
7d17.blv	12	189	Gold	896	5344	641
7d17.blv	13	1674	Steel Chain Mail	704	5280	641
7d17.blv	14	223	Magic Potion	128	3680	129
7d17.blv	15	831	Warrior's Poleaxe	608	5216	641
7d17.blv	16	188	Gold	128	5856	993
7d17.blv	17	188	Gold	64	1568	125
7d17.blv	18	878	Plate Armor	3680	2048	129
7d17.blv	19	188	Gold	416	4288	1249
7d17.blv	20	882	Wooden Shield	-2240	5984	193
7d17.blv	21	188	Gold	-5920	5664	193
7d17.blv	22	1745	Fairy Wand of Mind	224	3168	129
7d17.blv	23	1018	Obsidian	3776	2304	129
7d17.blv	24	1663	Staff	576	3040	129
7d17.blv	25	1645	Elven Bow	3488	2432	129
7d17.blv	26	229	Heroism	96	7552	993
7d17.blv	27	178	Iolite	768	6176	993
7d17.blv	28	1868	Cure Weakness	640	7200	993
7d19.blv	0	1143	Telekinesis	2528	3424	97
7d19.blv	1	187	Gold	1672	3340	1
7d19.blv	2	187	Gold	892	4292	-127
7d19.blv	3	187	Gold	1248	1756	449
7d19.blv	4	189	Gold	3812	1976	449
7d19.blv	5	187	Gold	-20	3184	1
7d19.blv	6	187	Gold	-20	2720	1
7d19.blv	7	849	Crude Crossbow	1924	3408	1
7d19.blv	8	189	Gold	3756	1976	449
7d19.blv	9	158	Shaman's Wand of Ice	304	1648	449
7d19.blv	10	868	Crude Leather Armor	892	1768	449
7d19.blv	11	187	Gold	1128	4284	-127
7d19.blv	12	109	Helm	1308	4608	-127
7d19.blv	13	189	Gold	364	1520	449
7d19.blv	14	189	Gold	1748	4776	-127
7d19.blv	15	187	Gold	1592	1756	449
7d19.blv	16	187	Gold	-20	3624	1
7d19.blv	17	128	Troll Gauntlets	1848	4668	-127
7d19.blv	18	77	Thornbark Club	1780	4648	-127
7d20.blv	0	188	Gold	-560	4448	-75
7d20.blv	1	125	Necromancer Cloak	2160	6048	-351
7d20.blv	2	188	Gold	-1176	4104	-127
7d20.blv	3	188	Gold	4368	4304	-127
7d20.blv	4	889	Alloyed Shield	3064	4224	-127
7d20.blv	5	188	Gold	944	4360	1
7d20.blv	6	69	Reverend Sceptre	2352	6112	-351
7d20.blv	7	129	Steel Gauntlets	432	2752	1
7d20.blv	8	131	Crusader's Gauntlets	3080	3648	-127
7d21.blv	0	1312	Ullyses	192	11776	204
7d21.blv	1	921	Paladin Boots	128	11648	199
7d21.blv	2	188	Gold	-4224	4224	1
7d21.blv	3	1734	Claw Amulet	-3008	8544	1
7d21.blv	4	76	Barbed Club	-3552	10080	1
7d21.blv	5	887	Bronze Shield	4000	2944	-107
7d21.blv	6	188	Gold	4448	5824	-107
7d21.blv	7	1615	Pirate Cutlass	4608	8096	-107
7d21.blv	8	187	Gold	-2592	8448	1
7d21.blv	9	187	Gold	-3840	9696	1
7d21.blv	10	187	Gold	-384	8864	1
7d21.blv	11	188	Gold	3456	608	-107
7d21.blv	12	188	Gold	-3968	3840	1
7d21.blv	13	189	Gold	-224	4960	1
7d21.blv	14	187	Gold	1472	4768	0
7d21.blv	15	187	Gold	2752	10720	1
7d21.blv	16	882	Wooden Shield	-5280	8256	1
7d21.blv	17	187	Gold	2880	9248	-107
7d21.blv	18	76	Barbed Club	-2592	9696	1
7d21.blv	19	188	Gold	3072	5568	-107
7d21.blv	20	858	War Hammer	-64	8256	1
7d21.blv	21	221	Catalyst	-5152	8064	1
7d22.blv	0	1464	Faerie Key	-525	-6770	-4095
7d22.blv	1	844	Crude Bow	2432	-15168	-4351
7d22.blv	2	187	Gold	5312	-16640	-4287
7d22.blv	3	338	Blades	-896	-11264	-4223
7d22.blv	4	1851	Preservation	4608	-14784	-4351
7d22.blv	5	188	Gold	2304	-14784	-4351
7d22.blv	6	188	Gold	2304	-15168	-4351
7d22.blv	7	1739	Wand of Poison	-384	-6720	-4095
7d22.blv	8	76	Barbed Club	1984	-16960	-3967
7d22.blv	9	1003	Crushed Rose Petals	5952	-16640	-4287
7d22.blv	10	67	Flail	-512	-6784	-4095
7d22.blv	11	1737	Wand of Fire	2752	-17024	-3967
7d22.blv	12	187	Gold	2176	-16768	-3967
7d22.blv	13	1171	Harm	2240	-17216	-3967
7d22.blv	14	1652	Simple Mace	2432	-14784	-4351
7d22.blv	15	100	Thornbark Shield	3712	-7808	-4095
7d22.blv	16	1146	Detect Life	4480	-15168	-4351
7d22.blv	17	47	Halberd	2944	-16832	-3967
7d22.blv	18	188	Gold	2496	-15168	-4351
7d22.blv	19	1649	Crossbow	4672	-15168	-4351
7d22.blv	20	117	Leather Belt	4544	-15168	-4351
7d22.blv	21	132	Walking Boots	2880	-17024	-3967
7d23.blv	0	867	Blaster Rifle	1312	-7392	1581
7d23.blv	1	866	Blaster	1312	-7776	1581
7d23.blv	2	867	Blaster Rifle	1312	-8160	1581
7d23.blv	3	866	Blaster	1920	-8512	1485
7d23.blv	4	866	Blaster	2240	-8320	1485
7d23.blv	5	18	Regnan Cutlass	4848	-2752	1037
7d23.blv	6	914	Silver Mesh Gauntlets	5372	-2944	1037
7d23.blv	7	386	Sunray	4416	-2604	1037
7d23.blv	8	189	Gold	7308	-6380	1037
7d23.blv	9	189	Gold	7960	-4660	1869
7d23.blv	10	3	Dark Elven Longsword	7412	-9308	1549
7d23.blv	11	5	Champion's Sword	8184	-1416	1037
7d23.blv	12	53	Lizardman Trident	7372	-5328	1037
7d23.blv	13	1748	Alacorn Wand of Acid	7208	-9148	1549
7d23.blv	14	189	Gold	6864	-7500	1037
7d23.blv	15	189	Gold	7048	-6592	1037
7d23.blv	16	189	Gold	6480	-7892	1485
7d23.blv	17	189	Gold	6584	-8068	1485
7d23.blv	18	189	Gold	7032	-5708	1037
7d23.blv	19	189	Gold	7284	-4212	1037
7d23.blv	20	1010	Moonstone	7144	-9288	1549
7d24.blv	0	892	Conscript's Helm	-1536	5280	509
7d24.blv	1	1141	Stone to Flesh	-2288	5440	289
7d24.blv	2	1702	Leather Belt	-1144	5664	289
7d24.blv	3	2057	Moonstone	-1328	5936	289
7d24.blv	4	1678	Plate Armor	-2272	5280	509
7d24.blv	5	1641	Trident	-1344	5408	289
7d24.blv	6	188	Gold	-1560	5600	289
7d24.blv	7	991	Sapphire	-2272	6080	509
7d24.blv	8	188	Gold	-1736	5616	289
7d24.blv	9	188	Gold	-896	5760	509
7d24.blv	10	912	Gauntlets	-1856	6080	509
7d24.blv	11	188	Gold	-1568	6144	509
7d24.blv	12	187	Gold	-704	5344	509
7d27.blv	0	188	Gold	-10256	11760	1313
7d27.blv	1	86	Caravaner's Leather	-4152	4808	911
7d27.blv	2	189	Gold	-664	5184	2333
7d27.blv	3	189	Gold	944	5288	911
7d27.blv	4	188	Gold	9360	1608	-63
7d27.blv	5	188	Gold	9336	1040	-63
7d27.blv	6	188	Gold	-11032	7920	1409
7d27.blv	7	234	Stoneskin	-840	6072	-511
7d27.blv	8	112	Battle Helm	9144	2200	-47
7d27.blv	9	34	Dwarven Battleaxe	-10328	12320	1313
7d27.blv	10	188	Gold	-11360	10528	1409
7d27.blv	11	188	Gold	-11408	8016	1409
7d27.blv	12	148	Jade Amulet	-11296	9920	1409
7d27.blv	13	919	Ranger Boots	-4208	5048	911
7d27.blv	14	1689	Spirit Shield	-11224	10296	1409
7d27.blv	15	188	Gold	-13080	8272	1409
7d27.blv	16	189	Gold	816	4560	911
7d27.blv	17	189	Gold	-328	5072	2333
7d27.blv	18	943	Fairy Wand of Ice	-1864	5808	-511
7d27.blv	19	900	Noble Crown	608	5328	911
7d27.blv	20	96	Minotaur Plate	-13528	7728	1409
7d27.blv	21	189	Gold	-4104	4440	911
7d27.blv	22	873	Disheveled Chain Mail	-2256	5056	-511
7d27.blv	23	2	Trollish War Sword	-296	5624	-511
7d27.blv	24	846	Elven Longbow	-11104	8432	1409
7d28.blv	0	1	Longsword	-1664	256	164
7d28.blv	1	1663	Staff	-3072	-512	34
7d28.blv	2	225	Cure Disease	-3712	2944	-23
7d28.blv	3	187	Gold	-1152	256	97
7d28.blv	4	187	Gold	-2816	2176	-95
7d28.blv	5	1626	Battle Axe	-3072	1920	-56
7d28.blv	6	1722	Fine Ring	-1024	2560	1
7d28.blv	7	1634	Stout Spear	-1792	3328	1
7d28.blv	8	187	Gold	-2176	512	135
7d28.blv	9	187	Gold	-128	1408	1
7d28.blv	10	187	Gold	-2688	1280	133
7d28.blv	11	187	Gold	-2688	-384	42
7d28.blv	12	868	Crude Leather Armor	-1152	1792	-39
7d28.blv	13	858	War Hammer	-128	2816	1
7d29.blv	0	1513	Journal Excerpt	768	-2176	-1535
7d29.blv	1	1681	Kite Shield	-5504	-1088	1345
7d29.blv	2	187	Gold	-4928	4416	897
7d29.blv	3	94	Rusty Breastplate	1408	1728	-2207
7d29.blv	4	826	Battle Axe	-64	-2176	-1535
7d29.blv	5	187	Gold	320	-2048	-1535
7d29.blv	6	187	Gold	3840	-2432	-1760
7d29.blv	7	187	Gold	-6080	4480	897
7d29.blv	8	187	Gold	-2080	3264	1153
7d29.blv	9	187	Gold	1664	-768	-1535
7d29.blv	10	187	Gold	-384	3648	97
7d29.blv	11	902	Leather Belt	-4032	448	1153
7d29.blv	12	188	Gold	1344	192	-2207
7d29.blv	13	187	Gold	1152	320	-2207
7d29.blv	14	187	Gold	-4288	1600	1153
7d29.blv	15	147	Brass Charm	-3904	448	1153
7d29.blv	16	187	Gold	1280	320	-2207
7d29.blv	17	187	Gold	-4800	-1024	1345
7d29.blv	18	187	Gold	-5504	-640	1345
7d29.blv	19	187	Gold	3776	-2496	-1760
7d29.blv	20	187	Gold	-192	1792	1
7d29.blv	21	152	Witch's Wand of Fire	-4032	576	1153
7d29.blv	22	89	Rusty Mail Vest	960	-2048	-1535
7d29.blv	23	825	Crude Axe	-4480	4416	897
7d29.blv	24	22	Crystal Dagger	-8480	3260	1153
7d29.blv	25	1652	Simple Mace	-384	4160	1
7d29.blv	26	187	Gold	-1120	3136	1153
7d29.blv	27	187	Gold	-9984	4416	97
7d29.blv	28	187	Gold	960	256	-2207
7d29.blv	29	187	Gold	-576	-384	-1503
7d29.blv	30	1653	Wicked Mace	-9280	3776	97
7d29.blv	31	79	Journey Staff	-8992	1280	1153
7d30.blv	0	54	Regnan Trident	-8704	6272	705
7d30.blv	1	1726	Blessed Ring	-5120	1664	223
7d30.blv	2	189	Gold	4608	1792	-31
7d30.blv	3	892	Conscript's Helm	2560	10624	897
7d30.blv	4	54	Regnan Trident	6528	8448	705
7d30.blv	5	860	Club	-4608	1536	223
7d30.blv	6	84	Leather Jerkin	-4864	1408	223
7d30.blv	7	1642	Ornate Trident	4608	1408	-31
7d30.blv	8	187	Gold	3200	11264	897
7d30.blv	9	36	Two-Handed Axe	3584	11904	441
7d30.blv	10	97	Dark Knight Plate	4608	640	-31
7d30.blv	11	813	Champion Sword	-4736	1408	223
7d30.blv	12	84	Leather Jerkin	-5120	1408	223
7d30.blv	13	857	Hammer	6272	8704	705
7d30.blv	14	187	Gold	6016	8320	705
7d31.blv	0	1507	Riverstride Plans	-3904	-1152	-757
7d31.blv	1	1525	Orders from Steadwick	128	-768	-447
7d32.blv	0	188	Gold	-6368	9408	-2447
7d32.blv	1	187	Gold	2912	12048	-2399
7d32.blv	2	187	Gold	3520	12288	-2399
7d32.blv	3	1842	Rock Blast	3680	13104	-2399
7d32.blv	4	231	Preservation	2768	13056	-2399
7d32.blv	5	187	Gold	2816	12688	-2399
7d32.blv	6	1662	Killer Club	2720	12672	-2399
7d32.blv	7	131	Crusader's Gauntlets	3152	12352	-2399
7d32.blv	8	1710	Cardinal Cloak	3440	12896	-2399
7d32.blv	9	1712	Gauntlets	3584	12064	-2399
7d32.blv	10	189	Gold	3536	12512	-2399
7d32.blv	11	189	Gold	2288	12448	-2399
7d32.blv	12	187	Gold	-4416	8736	-1535
7d32.blv	13	1709	Elven Cloak	3344	13056	-2399
7d33.blv	0	1668	Leather Armor	-8704	5552	1353
7d33.blv	1	392	Shrapmetal	-10928	-1200	985
7d33.blv	2	187	Gold	-5296	-5696	1393
7d33.blv	3	8	Minotaur Battlesword	-6144	5696	1393
7d33.blv	4	187	Gold	-10096	-1712	985
7d33.blv	5	1617	Dagger	-4864	5664	1393
7d33.blv	6	189	Gold	-8624	-544	985
7d33.blv	7	188	Gold	-9808	2352	937
7d33.blv	8	862	Steel club	-8960	-5920	1353
7d33.blv	9	187	Gold	-10016	-3632	985
7d33.blv	10	893	Full Helm	-10544	-1312	985
7d33.blv	11	38	Minotaur War Axe	-9648	2816	985
7d33.blv	12	228	Haste	-9632	2576	985
7d33.blv	13	188	Gold	-8960	-560	985
7d33.blv	14	188	Gold	-9136	-512	985
7d33.blv	15	138	Gold Ring	-9600	-2000	985
7d33.blv	16	12	Trollish Claymore	-9584	-5696	1353
7d33.blv	17	187	Gold	-2864	5744	1353
7d33.blv	18	830	Two-Handed Stoneaxe	-9632	2176	889
7d33.blv	19	187	Gold	-8928	5808	1353
7d33.blv	20	188	Gold	-9824	2640	937
7d33.blv	21	188	Gold	-5760	-5904	1393
7d33.blv	22	187	Gold	-2432	5968	1353
7d33.blv	23	189	Gold	-9648	2704	985
7d33.blv	24	52	Infantry Fork	-2560	-5728	1353
7d33.blv	25	187	Gold	-9504	-3984	985
7d33.blv	26	1717	Leather Boots	-6144	5552	1393
7d33.blv	27	845	Longbow	-8736	-544	985
7d33.blv	28	874	Quality Steel Chain Mail	-5088	-5856	1393
7d33.blv	29	188	Gold	-2352	-5744	1353
7d34.blv	0	251	Cure Paralysis	1664	11136	-1023
7d34.blv	1	251	Cure Paralysis	3840	13056	-1023
7d34.blv	2	262	Stone to Flesh	6912	14720	-1023
7d34.blv	3	262	Stone to Flesh	-1920	11520	-1151
7d34.blv	4	262	Stone to Flesh	-2688	17280	-1023
7d34.blv	5	262	Stone to Flesh	18304	10496	-1295
7d34.blv	6	1488	Iron-laced ore	11776	11392	-1023
7d34.blv	7	1488	Iron-laced ore	11776	11136	-1023
7d34.blv	8	1488	Iron-laced ore	7808	11648	-1023
7d34.blv	9	1528	Journal Entry	9728	-1920	-191
7d34.blv	10	251	Cure Paralysis	384	3328	-127
7d34.blv	11	251	Cure Paralysis	3712	768	-191
7d34.blv	12	251	Cure Paralysis	-3968	4608	-127
7d34.blv	13	251	Cure Paralysis	-6656	8960	-127
7d34.blv	14	251	Cure Paralysis	5248	7552	-127
7d34.blv	15	189	Gold	8448	17152	-1023
7d34.blv	16	868	Crude Leather Armor	2336	11872	-1023
7d34.blv	17	206	Meteor Fragment	6976	14656	-1023
7d34.blv	18	1017	Mushroom	-3648	5088	-127
7d34.blv	19	932	Eyeball Amulet	13600	11472	-1023
7d34.blv	20	122	Traveler's Cloak	13680	11528	-1023
7d34.blv	21	187	Gold	18400	9952	-1295
7d34.blv	22	189	Gold	-1856	11392	-1151
7d34.blv	23	57	Recurve Bow	4800	8992	-127
7d34.blv	24	896	Peasant Hat	-2720	17024	-1023
7d34.blv	25	189	Gold	1024	11520	-1023
7d34.blv	26	152	Witch's Wand of Fire	18336	11008	-1295
7d34.blv	27	188	Gold	11488	11744	-1023
7d34.blv	28	42	Steel Spear	3552	11552	-1023
7d34.blv	29	1678	Plate Armor	3264	-1472	-191
7d34.blv	30	189	Gold	-2752	18112	-1023
7d34.blv	31	1612	Steel Broadsword	15232	6400	-1023
7d34.blv	32	852	Crude Mace	8544	13664	1
7d34.blv	33	991	Sapphire	3488	672	-191
7d34.blv	34	188	Gold	13728	11456	-1023
7d35.blv	0	1351	Zokarr's Axe	18816	14592	-3
7d35.blv	1	189	Gold	14208	13824	-639
7d35.blv	2	74	Sun Hammer	18816	12416	-639
7d35.blv	3	188	Gold	10240	2688	1
7d35.blv	4	189	Gold	9728	9216	-63
7d35.blv	5	1728	Precious Ring	18560	9600	-639
7d35.blv	6	77	Thornbark Club	10112	6912	-63
7d35.blv	7	917	Walking Boots	14080	13184	-639
7d35.blv	8	1743	Fairy Wand of Ice	16896	9984	-639
7d35.blv	9	230	Bless	10752	768	1
7d35.blv	10	188	Gold	-3584	0	-511
7d35.blv	11	847	Composite Bow	-6272	-1792	1
7d35.blv	12	189	Gold	14336	13056	-639
7d35.blv	13	187	Gold	5760	11008	-639
7d35.blv	14	188	Gold	14464	4608	1
7d35.blv	15	1609	Great Sword	14080	896	1
7d35.blv	16	188	Gold	13184	1152	1
7d35.blv	17	1634	Stout Spear	-10368	1408	-639
7d35.blv	18	923	Pearl Ring	384	8576	-319
7d35.blv	19	188	Gold	-1280	-3200	-432
7d35.blv	20	187	Gold	-7552	8320	-319
7d35.blv	21	188	Gold	16256	4352	1
7d35.blv	22	1674	Steel Chain Mail	11136	2304	1
7d35.blv	23	188	Gold	-2688	-384	-511
7d35.blv	24	869	Studded Leather	-1664	-2048	-156
7d35.blv	25	185	Ruby	16512	8960	1
7d35.blv	26	23	Merchantman's Dagger	19200	14976	-639
7d35.blv	27	1004	Vial of Troll Blood	14336	9600	-639
7d35.blv	28	189	Gold	18816	14848	-639
7d35.blv	29	189	Gold	-10368	1024	-639
7d35.blv	30	839	Weighted Halberd	10496	1920	1
7d35.blv	31	90	Steel Chainmail	-3328	-768	-511
7d35.blv	32	189	Gold	15616	9600	-639
7d35.blv	33	187	Gold	4352	11264	-639
7d35.blv	34	189	Gold	9856	11648	-255
7d35.blv	35	133	Hardened Leather Boots	-1152	-512	1
7d35.blv	36	188	Gold	10112	2560	1
7d35.blv	37	1895	Control Undead	18048	7296	1
7d35.blv	38	2057	Moonstone	-6016	8320	-319
7d35.blv	39	187	Gold	1792	6656	1
7d36.blv	0	187	Gold	-9344	4992	-191
7d36.blv	1	187	Gold	-6528	4096	-255
7d36.blv	2	189	Gold	3712	15360	-280
7d36.blv	3	1722	Fine Ring	-4480	1664	1
7d36.blv	4	1659	Holy Hammer	-12800	5760	1
7d36.blv	5	877	Golden Chain Mail	8704	13312	-93
7d36.blv	6	189	Gold	4736	15360	-280
7d36.blv	7	189	Gold	-6528	4096	-255
7d36.blv	8	187	Gold	-4480	1152	1
7d36.blv	9	189	Gold	9600	6656	-142
7d36.blv	10	187	Gold	-2176	5888	1
7d36.blv	11	11	Iron Broadsword	-1408	3328	1
7d36.blv	12	189	Gold	4736	14976	-280
7d36.blv	13	189	Gold	-2560	9216	-127
7d36.blv	14	1676	Royal Chain Mail	-2432	8064	-127
7d36.blv	15	188	Gold	-16128	17280	1
7d36.blv	16	189	Gold	4736	2816	-142
7d36.blv	17	52	Infantry Fork	-9728	5632	-127
7d36.blv	18	188	Gold	14976	3328	-583
7d36.blv	19	187	Gold	-2688	4352	1
7d36.blv	20	187	Gold	-7040	4096	-255
7d36.blv	21	1673	Chain Mail	-8576	7552	-127
7d36.blv	22	954	Arcane Wand of Rocks	9344	15488	-583
7d36.blv	23	76	Barbed Club	-4992	3968	-127
7d36.blv	24	188	Gold	4224	-768	-413
7d36.blv	25	1675	Noble Chain Mail	16640	13184	-583
7d36.blv	26	188	Gold	11776	15232	-583
7d36.blv	27	138	Gold Ring	-7680	4864	-191
7d36.blv	28	44	War Spear	9728	15360	-583
7d36.blv	29	905	Silver Belt	-2432	8704	-127
7d36.blv	30	1649	Crossbow	-1536	-256	1
7d36.blv	31	20	Captain's Cutlass	8320	13312	-98
7d36.blv	32	1691	Wooden Helm	-1280	3840	1
7d36.blv	33	1670	Enchanted Leather	10240	15232	-583
7d36.blv	34	189	Gold	-6528	4480	-255
7d36.blv	35	189	Gold	9600	7424	-142
7d36.blv	36	180	Amber	-8064	640	-127
7d36.blv	37	187	Gold	-8576	6016	-127
7d36.blv	38	178	Iolite	-9600	10752	1
7d36.blv	39	187	Gold	-3968	1408	1
7d36.blv	40	842	Barbed Trident	-9344	5632	-127
7d36.blv	41	83	Bone Staff	9344	8064	-142
7d36.blv	42	189	Gold	2304	8320	-142
7d36.blv	43	189	Gold	2688	8192	-142
7d36.blv	44	1662	Killer Club	9344	15104	-583
7d36.blv	45	183	Emerald	3712	-896	-398
7d36.blv	46	187	Gold	-2560	4608	1
7d36.blv	47	1652	Simple Mace	-7680	5248	-191
7d36.blv	48	870	Officer's Leather	8960	128	-583
7d36.blv	49	1662	Killer Club	14464	15104	-583
7d36.blv	50	1716	Ultimate Gauntlets	-1408	11520	-127
7d36.blv	51	189	Gold	768	12416	-127
7d36.blv	52	1697	Dandy Hat	-15616	17408	1
7d36.blv	53	2028	Valeria	-1024	12928	-127
7d36.blv	54	188	Gold	16640	10368	-583
7d36.blv	55	1748	Alacorn Wand of Acid	-12800	5376	1
7d36.blv	56	187	Gold	-1536	-768	1
7d36.blv	57	271	Rejuvenation	-1024	11520	-127
7d36.blv	58	188	Gold	8832	-256	-583
7d36.blv	59	807	Duelist Blade	-1408	13056	-127
7d36.blv	60	188	Gold	17536	14080	-583
mdk01.blv	0	187	Gold	-1344	704	-447
mdk01.blv	1	187	Gold	-1728	512	-447
mdk01.blv	2	873	Disheveled Chain Mail	-1728	-64	-447
mdk01.blv	3	1713	Knight Gauntlets	1728	448	-447
mdk01.blv	4	2	Trollish War Sword	-1344	-320	-447
mdk01.blv	5	917	Walking Boots	1280	-320	-447
mdk01.blv	6	188	Gold	960	128	-320
mdk01.blv	7	857	Hammer	1344	704	-447
mdk01.blv	8	84	Leather Jerkin	1728	-64	-447
mdk02.blv	0	222	Cure Wounds	-640	-224	1
mdk02.blv	1	225	Cure Disease	-720	-256	1
mdk02.blv	2	222	Cure Wounds	448	-64	1
mdk02.blv	3	225	Cure Disease	368	-96	1
mdk02.blv	4	222	Cure Wounds	-720	-624	1
mdk02.blv	5	222	Cure Wounds	624	5296	-511
mdk02.blv	6	222	Cure Wounds	752	5280	-511
mdk02.blv	7	222	Cure Wounds	928	5056	-511
mdk02.blv	8	222	Cure Wounds	800	5072	-511
mdk02.blv	9	187	Gold	-512	3136	-511
mdk02.blv	10	305	Fireball	-1472	4224	-511
mdk02.blv	11	1723	Sparkling Ring	-832	-704	1
mdk02.blv	12	189	Gold	1280	4224	-511
mdk02.blv	13	187	Gold	704	-704	1
mdk02.blv	14	1663	Staff	-384	5376	-511
mdk03.blv	0	188	Gold	5024	-640	-1375
mdk03.blv	1	188	Gold	3680	-256	-1375
mdk03.blv	2	187	Gold	1536	-640	-639
mdk04.blv	0	222	Cure Wounds	-352	-368	1
mdk04.blv	1	222	Cure Wounds	-480	-352	1
mdk04.blv	2	222	Cure Wounds	-400	-464	1
mdk04.blv	3	222	Cure Wounds	-528	-448	1
mdk04.blv	4	222	Cure Wounds	528	-384	1
mdk04.blv	5	222	Cure Wounds	400	-368	1
mdk04.blv	6	225	Cure Disease	384	-448	1
mdk04.blv	7	225	Cure Disease	48	-592	1
mdk04.blv	8	187	Gold	1728	-1216	-95
mdk04.blv	9	1611	Broadsword	928	-2752	-95
mdk05.blv	0	188	Gold	1088	448	-287
mdk05.blv	1	187	Gold	1696	-352	-287
mdk05.blv	2	222	Cure Wounds	1248	96	-287
mdt02.blv	0	1458	Barrow Key	64	-1911	1
mdt02.blv	1	222	Cure Wounds	-16	-160	-11
mdt02.blv	2	222	Cure Wounds	32	-1840	1
mdt02.blv	3	222	Cure Wounds	-96	-1824	1
mdt02.blv	4	238	Remove Curse	-128	-1968	1
mdt02.blv	5	238	Remove Curse	16	-2016	1
mdt02.blv	6	238	Remove Curse	-64	-2096	1
mdt02.blv	7	238	Remove Curse	-32	-2208	1
mdt02.blv	8	225	Cure Disease	48	-2160	1
mdt02.blv	9	187	Gold	2048	-3456	-95
mdt02.blv	10	1668	Leather Armor	-128	-2240	1
mdt02.blv	11	873	Disheveled Chain Mail	-2048	-3328	-95
mdt02.blv	12	187	Gold	64	-2304	1
mdt03.blv	0	225	Cure Disease	-496	2144	1
mdt03.blv	1	225	Cure Disease	96	2192	1
mdt03.blv	2	225	Cure Disease	544	2544	1
mdt03.blv	3	222	Cure Wounds	-2688	3376	1
mdt03.blv	4	222	Cure Wounds	-2816	3392	1
mdt03.blv	5	189	Gold	-2912	2640	1
mdt03.blv	6	1662	Killer Club	-2208	2752	1
mdt03.blv	7	1018	Obsidian	3204	3298	48
mdt03.blv	8	187	Gold	-2880	2752	1
